Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2024-10-27,OKC,ATL,0,24,1.88,1,1,0,0,0,0,1,1,0,0,0,0,0,2,3
2025-03-04,PHI,MIN,1,-14,4.12,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
2025-03-06,PHI,BOS,1,-18,9.73,4,1,2,0,1,1,3,3,1,0,2,0,0,3,10
2025-03-09,PHI,UTA,0,4,15.03,3,2,2,1,1,2,2,9,0,3,1,1,1,6,29
