Date,Team,Opponent,Home(0)/Away(1),Margin,Minutes,FGA,FGM,3PA,3PM,FT,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,Fouls,Points,p/m
2026-04-18,TOR,CLE,1,-13,30.53,13,7,6,3,7,9,0,2,3,1,0,4,2,24,-16
2026-04-20,TOR,CLE,1,-10,37.72,13,10,1,0,2,2,4,9,5,0,0,4,5,22,-9
2026-04-23,TOR,CLE,0,22,39.23,19,12,8,6,3,7,0,5,5,2,1,2,3,33,24
2026-04-26,TOR,CLE,0,4,38.7,22,8,6,1,1,4,3,8,1,2,1,4,4,18,-2
